"Content ID","User ID","category","Type","Reaction Type","datetime","sentiment","score"
"37c5a8aa-d239-4b94-ae68-2754825d36ff","e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7","Public Speaking","Photo","Disgust","2020-10-10 10:42:40","negative",0
"fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b","23a48585-f2cf-4a20-8d30-f49361d5625c","Soccer","Gif","Disgust","2021-05-29 10:06:05","negative",0
"62e3c102-b551-4625-b949-d589babb16d8","7b7b5825-2ae1-4119-99a7-e638f13267a0","Soccer","Photo","Disgust","2020-11-21 09:38:15","negative",0
"62e3c102-b551-4625-b949-d589babb16d8","7b7b5825-2ae1-4119-99a7-e638f13267a0","Soccer","Photo","Disgust","2020-08-20 23:01:15","negative",0
"d347afb6-c092-4301-ba7d-4c59d10142cb","8d67b1c4-cd76-4701-a908-738e7a2411e7","Tennis","Photo","Disgust","2021-01-10 19:42:35","negative",0
"d347afb6-c092-4301-ba7d-4c59d10142cb","8d67b1c4-cd76-4701-a908-738e7a2411e7","Tennis","Photo","Disgust","2020-12-28 05:08:29","negative",0
"c056339f-7bc9-487a-85eb-aa7c6da9e5fb","bc142f57-1307-46c6-9975-8c3a1e5f540c","Veganism","Video","Disgust","2020-09-16 11:39:13","negative",0
"c056339f-7bc9-487a-85eb-aa7c6da9e5fb","bc142f57-1307-46c6-9975-8c3a1e5f540c","Veganism","Video","Disgust","2020-12-25 08:19:55","negative",0
"9489565a-a899-4693-ad48-369f86b4b862","0a1cde57-79ab-4c61-b664-1d3b290b43cf","Studying","Gif","Disgust","2020-11-10 11:31:11","negative",0
"9fdcedb3-8e19-4755-93b2-133673d4620b","4027aa31-4bda-4e1d-92f7-49de962e8da9","Travel","Audio","Disgust","2020-12-09 22:26:37","negative",0
"74989207-b147-4a13-89b8-f0d868dfdf4a","d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c","Science","Audio","Disgust","2020-12-19 02:15:48","negative",0
"74989207-b147-4a13-89b8-f0d868dfdf4a","d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c","Science","Audio","Disgust","2021-04-11 16:34:39","negative",0
"4426d1ae-cb98-45cf-8d1d-c176ef755293","dab237a2-dcc9-4322-a9b6-b2d16ee38c78","Science","Gif","Disgust","2020-08-31 08:29:09","negative",0
"4426d1ae-cb98-45cf-8d1d-c176ef755293","dab237a2-dcc9-4322-a9b6-b2d16ee38c78","Science","Gif","Disgust","2020-07-05 16:15:45","negative",0
"217f4060-b378-4d79-992f-20502d407f7c","568e7c6f-b1e9-4a85-897c-aaaaa0ce8832","Cooking","Photo","Disgust","2021-01-14 06:20:48","negative",0
"217f4060-b378-4d79-992f-20502d407f7c","568e7c6f-b1e9-4a85-897c-aaaaa0ce8832","Cooking","Photo","Disgust","2021-05-11 18:32:50","negative",0
"edea43f3-1541-4e42-8419-d1cdf749025c","5d04455b-a95e-40d8-bcd4-8c485777c47f","Cooking","Photo","Disgust","2020-07-04 06:37:03","negative",0
"edea43f3-1541-4e42-8419-d1cdf749025c","5d04455b-a95e-40d8-bcd4-8c485777c47f","Cooking","Photo","Disgust","2021-03-15 20:12:55","negative",0
"edea43f3-1541-4e42-8419-d1cdf749025c","5d04455b-a95e-40d8-bcd4-8c485777c47f","Cooking","Photo","Disgust","2021-05-09 16:21:34","negative",0
"77a3ac9f-7607-411f-a280-5431c71e3943","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Tennis","Audio","Disgust","2021-01-24 06:51:03","negative",0
"77a3ac9f-7607-411f-a280-5431c71e3943","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Tennis","Audio","Disgust","2021-03-29 09:58:45","negative",0
"77a3ac9f-7607-411f-a280-5431c71e3943","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Tennis","Audio","Disgust","2021-04-13 17:40:24","negative",0
"77a3ac9f-7607-411f-a280-5431c71e3943","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Tennis","Audio","Disgust","2021-03-29 07:14:51","negative",0
"4789b064-7b3c-4339-bf15-b9e38222930c","49da0743-cb4d-4c84-b6a2-537bbe7256d1","Education","Photo","Disgust","2020-07-22 20:49:33","negative",0
"4789b064-7b3c-4339-bf15-b9e38222930c","49da0743-cb4d-4c84-b6a2-537bbe7256d1","Education","Photo","Disgust","2020-09-08 16:45:08","negative",0
"df6e9952-4e2a-488a-bb83-3a7241f30e6f","9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5","Culture","Video","Disgust","2020-08-01 09:58:37","negative",0
"df6e9952-4e2a-488a-bb83-3a7241f30e6f","9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5","Culture","Video","Disgust","2021-06-03 15:16:23","negative",0
"25c8f882-464d-4465-9ed2-e7f7706c1775","7dd7dec0-5758-4a6e-a7dd-27a20e57c757","Healthy Eating","Audio","Disgust","2020-11-16 01:35:30","negative",0
"e3bfdd7e-d7e2-4717-b780-2fa14f3cf858","91fa7240-3d29-4dd0-baf1-ace7742a6e3f","Dogs","Photo","Disgust","2021-04-15 10:32:44","negative",0
"e3bfdd7e-d7e2-4717-b780-2fa14f3cf858","91fa7240-3d29-4dd0-baf1-ace7742a6e3f","Dogs","Photo","Disgust","2021-05-10 18:50:02","negative",0
"e3bfdd7e-d7e2-4717-b780-2fa14f3cf858","91fa7240-3d29-4dd0-baf1-ace7742a6e3f","Dogs","Photo","Disgust","2021-03-17 03:53:37","negative",0
"e3bfdd7e-d7e2-4717-b780-2fa14f3cf858","91fa7240-3d29-4dd0-baf1-ace7742a6e3f","Dogs","Photo","Disgust","2021-05-07 12:06:31","negative",0
"b529487b-160b-48cd-aacc-2741b18462c6","e377a5c2-0378-4684-b7d1-5d80e04243ed","Studying","Gif","Disgust","2021-02-21 17:49:28","negative",0
"b529487b-160b-48cd-aacc-2741b18462c6","e377a5c2-0378-4684-b7d1-5d80e04243ed","Studying","Gif","Disgust","2020-08-30 03:20:09","negative",0
"b529487b-160b-48cd-aacc-2741b18462c6","e377a5c2-0378-4684-b7d1-5d80e04243ed","Studying","Gif","Disgust","2021-01-25 23:38:59","negative",0
"b529487b-160b-48cd-aacc-2741b18462c6","e377a5c2-0378-4684-b7d1-5d80e04243ed","Studying","Gif","Disgust","2021-04-07 05:51:59","negative",0
"2669dbfc-65d4-4770-a916-e6507f881131","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","Science","Photo","Disgust","2020-10-05 23:15:05","negative",0
"2669dbfc-65d4-4770-a916-e6507f881131","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","Science","Photo","Disgust","2020-12-06 18:52:32","negative",0
"2669dbfc-65d4-4770-a916-e6507f881131","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","Science","Photo","Disgust","2020-12-08 21:47:57","negative",0
"2669dbfc-65d4-4770-a916-e6507f881131","4793cc6d-be60-42cc-bfd4-7ce8fd4d0eab","Science","Photo","Disgust","2021-03-10 12:23:26","negative",0
"c24f4499-faae-4ff0-baf1-4be6a9061aa1","4172c4ea-8fd9-4e50-bd2c-7020eab84f34","Animals","Audio","Disgust","2021-05-05 13:50:06","negative",0
"c24f4499-faae-4ff0-baf1-4be6a9061aa1","4172c4ea-8fd9-4e50-bd2c-7020eab84f34","Animals","Audio","Disgust","2021-05-26 22:29:46","negative",0
"cafddd25-5653-4219-8dc7-a3eae45ea926","4baf648a-0ad5-412d-8250-5a0ff9289fbf","Fitness","Video","Disgust","2021-05-26 11:36:15","negative",0
"98a7f6b9-8dd3-40c9-8c98-db01b6c80015","ded166ee-173b-4a56-bc6d-464c35709670","Technology","Video","Disgust","2020-10-19 07:34:22","negative",0
"98a7f6b9-8dd3-40c9-8c98-db01b6c80015","ded166ee-173b-4a56-bc6d-464c35709670","Technology","Video","Disgust","2021-05-01 07:05:23","negative",0
"98a7f6b9-8dd3-40c9-8c98-db01b6c80015","ded166ee-173b-4a56-bc6d-464c35709670","Technology","Video","Disgust","2020-12-13 20:02:12","negative",0
"98a7f6b9-8dd3-40c9-8c98-db01b6c80015","ded166ee-173b-4a56-bc6d-464c35709670","Technology","Video","Disgust","2020-12-02 02:58:07","negative",0
"98a7f6b9-8dd3-40c9-8c98-db01b6c80015","ded166ee-173b-4a56-bc6d-464c35709670","Technology","Video","Disgust","2020-11-26 03:24:49","negative",0
"cda6a453-27bf-4237-b848-b27706732716","a92660de-2154-4694-a86e-88cb81c8ea95","Soccer","Video","Disgust","2020-10-12 06:12:21","negative",0
"56d13215-1444-49b0-8e17-3a888bcd4e1e","109782f9-4141-4d5a-826f-9a4ea672f65b","Fitness","Gif","Disgust","2021-04-24 09:28:03","negative",0
"56d13215-1444-49b0-8e17-3a888bcd4e1e","109782f9-4141-4d5a-826f-9a4ea672f65b","Fitness","Gif","Disgust","2021-01-13 09:48:00","negative",0
"2771fa81-b26c-4e11-86ac-90e85faf4981","427fa55b-7f49-4981-bcd7-59fee8efb512","Dogs","Video","Disgust","2021-02-27 18:27:45","negative",0
"2771fa81-b26c-4e11-86ac-90e85faf4981","427fa55b-7f49-4981-bcd7-59fee8efb512","Dogs","Video","Disgust","2021-03-18 11:38:33","negative",0
"66af1757-534a-4ef9-a5a5-9d721e7c6c00","9bb5d084-0b28-4352-8591-5b5a4efecdf0","Healthy Eating","Audio","Disgust","2021-05-24 19:00:21","negative",0
"5fefd228-c550-4023-b767-ec8aa62de850","cb97b0ea-fc93-4597-b391-846710c6fedc","Cooking","Video","Disgust","2020-10-05 03:35:27","negative",0
"5fefd228-c550-4023-b767-ec8aa62de850","cb97b0ea-fc93-4597-b391-846710c6fedc","Cooking","Video","Disgust","2020-07-01 20:34:37","negative",0
"5fefd228-c550-4023-b767-ec8aa62de850","cb97b0ea-fc93-4597-b391-846710c6fedc","Cooking","Video","Disgust","2020-07-30 17:11:01","negative",0
"5fefd228-c550-4023-b767-ec8aa62de850","cb97b0ea-fc93-4597-b391-846710c6fedc","Cooking","Video","Disgust","2020-12-03 03:46:44","negative",0
"5fefd228-c550-4023-b767-ec8aa62de850","cb97b0ea-fc93-4597-b391-846710c6fedc","Cooking","Video","Disgust","2021-02-13 01:06:14","negative",0
"954678ba-9ecc-4c0c-93a3-aba0e289cfbf","b827588c-31b2-47f3-916a-a1dbf7987f50","Dogs","Audio","Disgust","2021-03-08 02:47:51","negative",0
"954678ba-9ecc-4c0c-93a3-aba0e289cfbf","b827588c-31b2-47f3-916a-a1dbf7987f50","Dogs","Audio","Disgust","2020-12-15 09:44:39","negative",0
"954678ba-9ecc-4c0c-93a3-aba0e289cfbf","b827588c-31b2-47f3-916a-a1dbf7987f50","Dogs","Audio","Disgust","2021-03-27 00:17:29","negative",0
"954678ba-9ecc-4c0c-93a3-aba0e289cfbf","b827588c-31b2-47f3-916a-a1dbf7987f50","Dogs","Audio","Disgust","2020-11-25 03:55:44","negative",0
"041bf6c9-8b33-4ca0-a787-762eb8837d0c","d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c","Food","Gif","Disgust","2021-03-31 19:22:18","negative",0
"041bf6c9-8b33-4ca0-a787-762eb8837d0c","d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c","Food","Gif","Disgust","2020-12-08 11:35:39","negative",0
"42a0f482-d3a8-4216-ba0b-1459abf854a6","c880dbc5-8997-4f38-9055-c254b9133175","Culture","Gif","Disgust","2021-05-24 08:36:37","negative",0
"c4cc899d-4c35-47fd-9710-8e2dea9782c9","1ff398e4-6b68-451d-9b00-2d2a565ba22a","Science","Photo","Disgust","2021-02-23 13:32:07","negative",0
"c4cc899d-4c35-47fd-9710-8e2dea9782c9","1ff398e4-6b68-451d-9b00-2d2a565ba22a","Science","Photo","Disgust","2021-04-13 18:14:52","negative",0
"8891433d-d874-4bd5-a8ca-4114a4131b20","5870e611-6218-48e1-a9a0-ba86fe5598f7","Tennis","Gif","Disgust","2020-07-19 07:52:20","negative",0
"8891433d-d874-4bd5-a8ca-4114a4131b20","5870e611-6218-48e1-a9a0-ba86fe5598f7","Tennis","Gif","Disgust","2020-09-06 23:31:42","negative",0
"8891433d-d874-4bd5-a8ca-4114a4131b20","5870e611-6218-48e1-a9a0-ba86fe5598f7","Tennis","Gif","Disgust","2021-01-29 19:45:43","negative",0
"8f82022e-2ba7-4269-ab8f-3b47f87004de","094fbe49-da84-4445-9d28-7fc5f593f5ad","Healthy Eating","Audio","Disgust","2021-05-14 13:13:55","negative",0
"8f82022e-2ba7-4269-ab8f-3b47f87004de","094fbe49-da84-4445-9d28-7fc5f593f5ad","Healthy Eating","Audio","Disgust","2020-12-13 04:44:10","negative",0
"8f82022e-2ba7-4269-ab8f-3b47f87004de","094fbe49-da84-4445-9d28-7fc5f593f5ad","Healthy Eating","Audio","Disgust","2020-12-25 02:13:40","negative",0
"f0c6ae88-c87e-4812-9713-ae45018a1f73","db0066e1-83cc-43f3-990b-983010aa5370","Science","Photo","Disgust","2021-01-13 01:37:36","negative",0
"bc8024c3-c51e-4875-b8df-419e9848f492","c7b6e374-1bef-48c3-8222-cc231dbd5cce","Veganism","Gif","Disgust","2020-10-25 03:53:36","negative",0
"bc8024c3-c51e-4875-b8df-419e9848f492","c7b6e374-1bef-48c3-8222-cc231dbd5cce","Veganism","Gif","Disgust","2021-05-19 05:40:03","negative",0
"bc8024c3-c51e-4875-b8df-419e9848f492","c7b6e374-1bef-48c3-8222-cc231dbd5cce","Veganism","Gif","Disgust","2020-10-05 23:17:56","negative",0
"bc8024c3-c51e-4875-b8df-419e9848f492","c7b6e374-1bef-48c3-8222-cc231dbd5cce","Veganism","Gif","Disgust","2021-02-01 09:42:57","negative",0
"21bc3be6-6bd1-4926-8bee-c4585873851b","7dd7dec0-5758-4a6e-a7dd-27a20e57c757","Soccer","Video","Disgust","2021-02-18 22:25:53","negative",0
"21bc3be6-6bd1-4926-8bee-c4585873851b","7dd7dec0-5758-4a6e-a7dd-27a20e57c757","Soccer","Video","Disgust","2020-12-24 07:48:01","negative",0
"21bc3be6-6bd1-4926-8bee-c4585873851b","7dd7dec0-5758-4a6e-a7dd-27a20e57c757","Soccer","Video","Disgust","2020-10-10 04:52:25","negative",0
"d4012724-c8bf-4db3-8670-dfa1f630a72a","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Studying","Photo","Disgust","2020-07-08 18:05:45","negative",0
"d4012724-c8bf-4db3-8670-dfa1f630a72a","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Studying","Photo","Disgust","2020-08-18 18:02:54","negative",0
"d4012724-c8bf-4db3-8670-dfa1f630a72a","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Studying","Photo","Disgust","2020-09-04 18:36:05","negative",0
"d4012724-c8bf-4db3-8670-dfa1f630a72a","4cbd005f-69d5-4a83-9947-7009f69c0e7d","Studying","Photo","Disgust","2020-07-25 16:07:52","negative",0
"abae4f43-2356-4c6b-b51d-d2acf4644956","122c3e03-0a96-4d62-9d17-27f8e2b6ba58","Fitness","Gif","Disgust","2020-12-27 07:54:43","negative",0
"abae4f43-2356-4c6b-b51d-d2acf4644956","122c3e03-0a96-4d62-9d17-27f8e2b6ba58","Fitness","Gif","Disgust","2020-08-26 07:16:20","negative",0
"abae4f43-2356-4c6b-b51d-d2acf4644956","122c3e03-0a96-4d62-9d17-27f8e2b6ba58","Fitness","Gif","Disgust","2020-08-30 09:17:45","negative",0
"286e2f5f-082a-4ce7-9396-db565106d5bf","24789387-968b-425a-8836-14e243cda16c","Studying","Photo","Disgust","2021-02-02 10:28:02","negative",0
"0a390a93-0e59-4a7a-a12c-d3f5ce4924fe","108fc1be-9c15-440a-9cab-634c3f414dcc","Public Speaking","Video","Disgust","2021-04-21 12:13:10","negative",0
"0a390a93-0e59-4a7a-a12c-d3f5ce4924fe","108fc1be-9c15-440a-9cab-634c3f414dcc","Public Speaking","Video","Disgust","2021-03-24 11:21:17","negative",0
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","5ffd8b51-164e-47e2-885e-8b8c46eb63ed","Travel","Audio","Disgust","2020-07-02 17:21:04","negative",0
"ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8","5ffd8b51-164e-47e2-885e-8b8c46eb63ed","Travel","Audio","Disgust","2020-11-26 23:31:02","negative",0
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","2a41e628-4cc5-4765-af2e-8b3dec750c0b","Travel","Gif","Disgust","2021-02-05 22:30:19","negative",0
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","2a41e628-4cc5-4765-af2e-8b3dec750c0b","Travel","Gif","Disgust","2021-01-30 02:36:06","negative",0
"4ae90f6e-da63-4ce2-a357-a4b36c739b80","2a41e628-4cc5-4765-af2e-8b3dec750c0b","Travel","Gif","Disgust","2021-02-20 19:13:54","negative",0
"aa1f824d-9df0-4b4c-a49e-0cfb7e244122","7a85fbc6-253f-4552-9f4a-c1a332e14fa5","Public Speaking","Audio","Disgust","2021-03-08 02:58:05","negative",0
"c892a472-bf81-4946-83c0-d3697ba65b95","05782669-264e-4c14-990e-14c8dbb13bef","Soccer","Photo","Disgust","2021-05-18 22:15:31","negative",0
"c892a472-bf81-4946-83c0-d3697ba65b95","05782669-264e-4c14-990e-14c8dbb13bef","Soccer","Photo","Disgust","2021-04-24 15:09:36","negative",0
"04e1996d-ccb3-4b19-923a-8dc2a52e4bd4","e09aa625-3db7-49bd-be09-9aaa0c86a8bf","Education","Audio","Disgust","2021-01-27 10:55:52","negative",0
"b6393b8b-320e-4558-8614-20a6727f2eea","94bf7864-a52e-405e-a729-9702bf79c234","Food","Photo","Disgust","2020-06-29 10:12:39","negative",0
"b6393b8b-320e-4558-8614-20a6727f2eea","94bf7864-a52e-405e-a729-9702bf79c234","Food","Photo","Disgust","2020-07-06 04:04:27","negative",0
"b6393b8b-320e-4558-8614-20a6727f2eea","94bf7864-a52e-405e-a729-9702bf79c234","Food","Photo","Disgust","2020-09-22 01:22:03","negative",0
"4f215b36-f5c4-4294-81f2-80e4906b197d","05782669-264e-4c14-990e-14c8dbb13bef","Soccer","Video","Disgust","2021-05-22 06:29:24","negative",0
"4f215b36-f5c4-4294-81f2-80e4906b197d","05782669-264e-4c14-990e-14c8dbb13bef","Soccer","Video","Disgust","2021-06-11 02:51:04","negative",0
"fa39acec-96b1-441d-8f85-16dfb44bdfba","3e65775b-36e4-495d-9c45-28127fb3da5f","Culture","Photo","Disgust","2021-02-16 06:22:42","negative",0
"fa39acec-96b1-441d-8f85-16dfb44bdfba","3e65775b-36e4-495d-9c45-28127fb3da5f","Culture","Photo","Disgust","2020-11-15 15:00:20","negative",0
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","2a41e628-4cc5-4765-af2e-8b3dec750c0b","Animals","Photo","Disgust","2020-09-20 18:23:09","negative",0
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","2a41e628-4cc5-4765-af2e-8b3dec750c0b","Animals","Photo","Disgust","2020-08-21 02:21:43","negative",0
"6519b8ec-1253-4f91-8abb-3c5a04eccd2b","2a41e628-4cc5-4765-af2e-8b3dec750c0b","Animals","Photo","Disgust","2021-04-06 20:48:15","negative",0
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7","Animals","Photo","Disgust","2020-12-10 07:13:47","negative",0
"7f7d20ca-fedf-48e6-8364-dbb8adeb4223","7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7","Animals","Photo","Disgust","2020-12-29 19:03:59","negative",0
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","941db1b1-270d-47f8-8a96-43f5a7481f03","Veganism","Audio","Disgust","2021-06-02 22:34:50","negative",0
"2eb32cf2-da20-4b27-b4b6-c91716f528a5","941db1b1-270d-47f8-8a96-43f5a7481f03","Veganism","Audio","Disgust","2020-12-02 22:11:21","negative",0
"7ef17afb-ded2-4675-9800-2cf7fe58e6b1","8f41c07f-db4f-44f3-ae81-1f99cee047eb","Studying","Audio","Disgust","2020-10-03 01:27:59","negative",0
"4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b","a81df767-7da1-4844-b63c-fee4c9c7895d","Veganism","Audio","Disgust","2021-06-08 06:11:41","negative",0
"4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b","a81df767-7da1-4844-b63c-fee4c9c7895d","Veganism","Audio","Disgust","2020-11-01 23:30:47","negative",0
"4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b","a81df767-7da1-4844-b63c-fee4c9c7895d","Veganism","Audio","Disgust","2020-07-28 06:14:58","negative",0
"9a517a10-7dd2-4a30-b67a-925569d9ed84","1879b698-1639-438e-a07e-ddd735f8d57c","Science","Audio","Disgust","2021-06-17 05:29:48","negative",0
"9a517a10-7dd2-4a30-b67a-925569d9ed84","1879b698-1639-438e-a07e-ddd735f8d57c","Science","Audio","Disgust","2021-01-28 23:57:16","negative",0
"9a517a10-7dd2-4a30-b67a-925569d9ed84","1879b698-1639-438e-a07e-ddd735f8d57c","Science","Audio","Disgust","2021-01-19 18:32:50","negative",0
"fa3a6a40-59db-4027-b8ee-89c79ecbee7f","de1d478e-3552-4223-b039-d3086cc485ec","Cooking","Photo","Disgust","2021-03-18 17:28:16","negative",0
"fa3a6a40-59db-4027-b8ee-89c79ecbee7f","de1d478e-3552-4223-b039-d3086cc485ec","Cooking","Photo","Disgust","2021-03-31 15:41:15","negative",0
"c24a56ff-256e-46eb-9936-a6284451fc61","f25dc445-de4a-47ee-92a4-0ff29c56656d","Studying","Video","Disgust","2021-02-14 22:39:16","negative",0
"3c6354b3-7e8a-4d8c-bb80-33f17c17bd32","c3988ef2-7e28-4db7-8981-c69f61a3bfce","Cooking","Audio","Disgust","2020-12-22 08:49:00","negative",0
"4ad4b955-c65a-467d-aa27-1ca804d05170","6fd58dea-315a-4ab2-8023-424a6ff455cd","Culture","Audio","Disgust","2021-01-08 21:33:29","negative",0
"4ad4b955-c65a-467d-aa27-1ca804d05170","6fd58dea-315a-4ab2-8023-424a6ff455cd","Culture","Audio","Disgust","2021-05-25 10:30:18","negative",0
"0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7","ade9db41-034e-4b27-befb-42117025dab0","Animals","Photo","Disgust","2020-08-21 04:21:19","negative",0
"3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8","9be473d9-cfdf-4954-bae2-09b0555a8ebb","Culture","Gif","Disgust","2020-07-13 10:12:14","negative",0
"3091e63e-1355-4eb6-9fa7-5c6e75f1d3b8","9be473d9-cfdf-4954-bae2-09b0555a8ebb","Culture","Gif","Disgust","2020-07-06 03:08:33","negative",0
"b9ff65d6-b79a-4f9b-8745-10088ddf9934","2dd186bb-7a28-4e80-99c7-f1936afc7b49","Animals","Video","Disgust","2020-12-20 19:28:19","negative",0
"b9ff65d6-b79a-4f9b-8745-10088ddf9934","2dd186bb-7a28-4e80-99c7-f1936afc7b49","Animals","Video","Disgust","2021-03-12 15:39:07","negative",0
"b9ff65d6-b79a-4f9b-8745-10088ddf9934","2dd186bb-7a28-4e80-99c7-f1936afc7b49","Animals","Video","Disgust","2020-12-06 15:12:27","negative",0
"b3b384bf-3a17-4ccb-ba86-583dede8fe3c","b7fb2028-4cfc-440b-a1b1-4101f12f7abe","Education","Photo","Disgust","2021-02-02 07:38:17","negative",0
"7bbce877-eb47-4ad3-9a57-7ec4a0190f1b","c8145b49-3841-466e-9d49-a636ce2e7d1f","Travel","Photo","Disgust","2020-09-13 14:10:29","negative",0
"3ca5a22f-aebc-4421-a960-d787d732f1ec","90e2caab-9daa-4bf0-8104-c25e6c70c59d","Healthy Eating","Audio","Disgust","2020-09-08 06:59:19","negative",0
"01396602-c759-4a17-90f0-8f9b3ca11b30","104c4dcb-70d5-4d87-b5b5-8b67205891fe","Tennis","Gif","Disgust","2021-01-12 04:38:47","negative",0
"01396602-c759-4a17-90f0-8f9b3ca11b30","104c4dcb-70d5-4d87-b5b5-8b67205891fe","Tennis","Gif","Disgust","2020-12-18 10:28:49","negative",0
"01396602-c759-4a17-90f0-8f9b3ca11b30","104c4dcb-70d5-4d87-b5b5-8b67205891fe","Tennis","Gif","Disgust","2020-07-12 06:27:15","negative",0
"01396602-c759-4a17-90f0-8f9b3ca11b30","104c4dcb-70d5-4d87-b5b5-8b67205891fe","Tennis","Gif","Disgust","2020-10-31 11:49:48","negative",0
"a4f6b4c2-36bd-4232-bef8-66577a601163","1ee25417-3648-4220-9b8f-fc82d1ef450c","Animals","Photo","Disgust","2021-04-06 03:28:01","negative",0
"a4f6b4c2-36bd-4232-bef8-66577a601163","1ee25417-3648-4220-9b8f-fc82d1ef450c","Animals","Photo","Disgust","2021-05-04 23:18:32","negative",0
"a4f6b4c2-36bd-4232-bef8-66577a601163","1ee25417-3648-4220-9b8f-fc82d1ef450c","Animals","Photo","Disgust","2021-02-27 05:27:12","negative",0
"cad4858d-77e5-47f8-a6b9-4ce2971d8656","b473e898-b7b0-4a57-959d-484bf4cc4483","Cooking","Photo","Disgust","2020-10-08 01:49:08","negative",0
"2ceee25a-8461-4409-ab41-7a72d97d722d","26c6734f-42b6-48f8-a08e-e1c3a79019d0","Animals","Photo","Disgust","2020-09-06 08:25:59","negative",0
"2ceee25a-8461-4409-ab41-7a72d97d722d","26c6734f-42b6-48f8-a08e-e1c3a79019d0","Animals","Photo","Disgust","2021-06-05 09:14:33","negative",0
"4304a382-1527-4e7d-af7b-691d976f9ad4","b143cd2b-20b1-4e9c-9bb7-cfb359b33d01","Tennis","Video","Disgust","2021-05-25 07:53:24","negative",0
"4304a382-1527-4e7d-af7b-691d976f9ad4","b143cd2b-20b1-4e9c-9bb7-cfb359b33d01","Tennis","Video","Disgust","2021-04-13 20:28:56","negative",0
"4304a382-1527-4e7d-af7b-691d976f9ad4","b143cd2b-20b1-4e9c-9bb7-cfb359b33d01","Tennis","Video","Disgust","2020-08-22 20:22:35","negative",0
"b3bcbff0-d160-4fbc-b3c6-8113ceb38056","8af596f3-c67c-4f40-a0cc-e258e730a8f5","Science","Audio","Disgust","2020-09-12 20:20:49","negative",0
"b3bcbff0-d160-4fbc-b3c6-8113ceb38056","8af596f3-c67c-4f40-a0cc-e258e730a8f5","Science","Audio","Disgust","2021-04-01 06:19:52","negative",0
"b3bcbff0-d160-4fbc-b3c6-8113ceb38056","8af596f3-c67c-4f40-a0cc-e258e730a8f5","Science","Audio","Disgust","2021-01-31 16:57:53","negative",0
"b3bcbff0-d160-4fbc-b3c6-8113ceb38056","8af596f3-c67c-4f40-a0cc-e258e730a8f5","Science","Audio","Disgust","2021-03-06 23:50:26","negative",0
"b3bcbff0-d160-4fbc-b3c6-8113ceb38056","8af596f3-c67c-4f40-a0cc-e258e730a8f5","Science","Audio","Disgust","2020-12-12 18:52:44","negative",0
"8b08e78c-4798-463a-b868-a0dc9fde777f","89572273-761e-46f3-8b99-1689d98aac90","Public Speaking","Gif","Disgust","2020-08-08 07:45:32","negative",0
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","a6f003be-b0fd-4100-b4cc-f568a21b9745","Animals","Photo","Disgust","2021-05-24 23:36:30","negative",0
"95fe7e7c-f327-4a0a-af06-5a88346f8546","acfcd174-178c-4af3-8118-5be702fb80cf","Science","Video","Disgust","2021-04-11 22:21:03","negative",0
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","5ad56e97-58f6-4e66-9b8f-5c16358a9a97","Culture","Video","Disgust","2021-03-28 08:25:14","negative",0
"e8d62710-7e3a-4bef-b6da-edaaed70c401","2aae6657-1214-4119-8cde-6b0dc5cd5529","Healthy Eating","Photo","Disgust","2021-02-28 10:57:19","negative",0
"e8d62710-7e3a-4bef-b6da-edaaed70c401","2aae6657-1214-4119-8cde-6b0dc5cd5529","Healthy Eating","Photo","Disgust","2020-06-27 23:16:26","negative",0
